id,room_id/id,noted_date,temp,out/in
__export__.temp_log_42869_aab24b26,Room Admin,14-10-2018 21:31,42,Out
__export__.temp_log_42867_f630972c,Room Admin,14-10-2018 21:29,43,Out
__export__.temp_log_42865_3b46ed83,Room Admin,14-10-2018 21:27,43,Out
__export__.temp_log_42863_b45c99d7,Room Admin,14-10-2018 21:25,44,Out
__export__.temp_log_42860_d7536f2d,Room Admin,14-10-2018 21:23,43,Out
__export__.temp_log_42858_6f3016dc,Room Admin,14-10-2018 21:21,44,Out
__export__.temp_log_42856_3d9c267f,Room Admin,14-10-2018 21:19,45,Out
__export__.temp_log_42855_97718ab1,Room Admin,14-10-2018 21:17,44,Out
__export__.temp_log_42853_e5dfb10a,Room Admin,14-10-2018 21:13,44,Out
__export__.temp_log_42850_90fa742b,Room Admin,14-10-2018 21:11,43,Out
__export__.temp_log_42849_c6318b5a,Room Admin,14-10-2018 21:09,44,Out
__export__.temp_log_42848_e77daaab,Room Admin,14-10-2018 21:07,45,Out
__export__.temp_log_42845_49f1b7a4,Room Admin,14-10-2018 21:03,44,Out
__export__.temp_log_42844_4cf203d2,Room Admin,14-10-2018 21:01,46,Out
__export__.temp_log_42842_391eb1f3,Room Admin,14-10-2018 20:59,45,Out
__export__.temp_log_42841_a2213ed2,Room Admin,14-10-2018 20:57,45,Out
__export__.temp_log_42834_ac666bc9,Room Admin,14-10-2018 20:47,45,Out
__export__.temp_log_42830_4b63fe6c,Room Admin,14-10-2018 20:45,45,Out
__export__.temp_log_42825_8dfa534f,Room Admin,14-10-2018 20:39,46,Out
__export__.temp_log_42823_ed23605e,Room Admin,14-10-2018 20:35,45,Out
__export__.temp_log_42821_9cd081be,Room Admin,14-10-2018 20:33,46,Out
__export__.temp_log_42820_03daae4f,Room Admin,14-10-2018 20:31,45,Out
__export__.temp_log_42811_ccb57bce,Room Admin,14-10-2018 20:21,45,Out
__export__.temp_log_42809_985f2d90,Room Admin,14-10-2018 20:19,46,Out
__export__.temp_log_42807_1a21ee40,Room Admin,14-10-2018 20:17,44,Out
__export__.temp_log_42805_27932228,Room Admin,14-10-2018 20:15,45,Out
__export__.temp_log_42802_eb9789e0,Room Admin,14-10-2018 20:11,46,Out
__export__.temp_log_42801_4bd5f9c1,Room Admin,14-10-2018 20:10,35,In
__export__.temp_log_42799_e9f20c77,Room Admin,14-10-2018 20:09,46,Out
__export__.temp_log_42798_22ea2213,Room Admin,14-10-2018 20:08,35,In
__export__.temp_log_42796_3eeda187,Room Admin,14-10-2018 20:07,46,Out
__export__.temp_log_42792_cbb197e7,Room Admin,14-10-2018 20:03,46,Out
__export__.temp_log_42789_a47914d1,Room Admin,14-10-2018 20:01,46,Out
__export__.temp_log_42787_1786134a,Room Admin,14-10-2018 20:00,35,In
__export__.temp_log_42785_87167c33,Room Admin,14-10-2018 19:58,35,In
__export__.temp_log_42783_e2465153,Room Admin,14-10-2018 19:57,45,Out
__export__.temp_log_42782_997aed2c,Room Admin,14-10-2018 19:56,35,In
__export__.temp_log_42780_e66f0e1c,Room Admin,14-10-2018 19:55,44,Out
__export__.temp_log_42778_f75f8f2a,Room Admin,14-10-2018 19:54,35,In
__export__.temp_log_42777_cdac5fff,Room Admin,14-10-2018 19:53,45,Out
__export__.temp_log_42772_e00398f6,Room Admin,14-10-2018 01:54,42,Out
__export__.temp_log_42771_15a17d00,Room Admin,14-10-2018 01:52,43,Out
__export__.temp_log_42770_c8ae5604,Room Admin,14-10-2018 01:50,43,Out
__export__.temp_log_42767_f78be164,Room Admin,14-10-2018 01:46,44,Out
__export__.temp_log_42766_66c86a12,Room Admin,14-10-2018 01:44,43,Out
__export__.temp_log_42765_c6435a0d,Room Admin,14-10-2018 01:42,45,Out
__export__.temp_log_42761_2905c44d,Room Admin,14-10-2018 01:34,44,Out
__export__.temp_log_42759_646569af,Room Admin,14-10-2018 01:32,44,Out
__export__.temp_log_42754_4d4317dd,Room Admin,14-10-2018 01:26,43,Out
__export__.temp_log_42751_23e3041e,Room Admin,14-10-2018 01:24,43,Out
__export__.temp_log_42749_3f4baeef,Room Admin,14-10-2018 01:22,44,Out
__export__.temp_log_42745_9ece3a74,Room Admin,14-10-2018 01:18,43,Out
__export__.temp_log_42742_0c593a97,Room Admin,14-10-2018 01:16,43,Out
__export__.temp_log_42738_dedae597,Room Admin,14-10-2018 01:14,42,Out
__export__.temp_log_42737_8b0b831a,Room Admin,14-10-2018 01:12,42,Out
__export__.temp_log_42735_de438d7b,Room Admin,14-10-2018 01:10,43,Out
__export__.temp_log_42732_383b19ab,Room Admin,14-10-2018 01:08,43,Out
__export__.temp_log_42728_0e0c5fe1,Room Admin,14-10-2018 01:06,44,Out
__export__.temp_log_42725_d8437e4e,Room Admin,14-10-2018 01:04,45,Out
__export__.temp_log_42722_3dff997d,Room Admin,14-10-2018 01:00,44,Out
__export__.temp_log_42721_d31da2e0,Room Admin,14-10-2018 00:58,45,Out
__export__.temp_log_42717_6f776221,Room Admin,14-10-2018 00:56,44,Out
__export__.temp_log_42715_f8f141d3,Room Admin,14-10-2018 00:54,45,Out
__export__.temp_log_42712_579c04ac,Room Admin,14-10-2018 00:46,44,Out
__export__.temp_log_42709_ff63391a,Room Admin,14-10-2018 00:44,45,Out
__export__.temp_log_42706_4da01f2e,Room Admin,14-10-2018 00:40,45,Out
__export__.temp_log_42703_843eab41,Room Admin,14-10-2018 00:36,45,Out
__export__.temp_log_42700_89cce846,Room Admin,14-10-2018 00:34,44,Out
__export__.temp_log_42693_3c7aab95,Room Admin,14-10-2018 00:28,45,Out
__export__.temp_log_42687_7f0279de,Room Admin,14-10-2018 00:22,44,Out
__export__.temp_log_42684_0197292a,Room Admin,14-10-2018 00:20,45,Out
__export__.temp_log_42680_259fc187,Room Admin,14-10-2018 00:18,45,Out
__export__.temp_log_42675_00eb0e5a,Room Admin,14-10-2018 00:16,45,Out
__export__.temp_log_42672_21353ec2,Room Admin,14-10-2018 00:14,45,Out
__export__.temp_log_42665_ff6f7244,Room Admin,14-10-2018 00:10,44,Out
__export__.temp_log_42655_b701e284,Room Admin,14-10-2018 00:00,45,Out
__export__.temp_log_42651_d26edc68,Room Admin,13-10-2018 23:58,44,Out
__export__.temp_log_42649_73e77882,Room Admin,13-10-2018 23:56,45,Out
__export__.temp_log_42647_57ac17bd,Room Admin,13-10-2018 23:54,44,Out
__export__.temp_log_42646_05289d99,Room Admin,13-10-2018 23:52,44,Out
__export__.temp_log_42644_8ef28734,Room Admin,13-10-2018 23:50,43,Out
__export__.temp_log_42640_b54c1f65,Room Admin,13-10-2018 23:46,44,Out
__export__.temp_log_42638_3c5737cf,Room Admin,13-10-2018 23:44,43,Out
__export__.temp_log_42636_650fb1e2,Room Admin,13-10-2018 23:42,44,Out
__export__.temp_log_42634_f6fe6521,Room Admin,13-10-2018 23:40,35,In
__export__.temp_log_42633_8cde5d0d,Room Admin,13-10-2018 23:40,44,Out
__export__.temp_log_42629_a8bab7a0,Room Admin,13-10-2018 23:38,36,In
__export__.temp_log_42630_40539c7d,Room Admin,13-10-2018 23:38,45,Out
__export__.temp_log_42623_73c0ef06,Room Admin,13-10-2018 23:34,45,Out
__export__.temp_log_42621_c808fee4,Room Admin,13-10-2018 23:32,45,Out
__export__.temp_log_42620_0263facb,Room Admin,13-10-2018 23:30,45,Out
__export__.temp_log_42618_ebd5a01f,Room Admin,13-10-2018 23:26,46,Out
__export__.temp_log_42616_4176e4ab,Room Admin,13-10-2018 23:24,45,Out
__export__.temp_log_42613_b1030ce5,Room Admin,13-10-2018 23:20,46,Out
__export__.temp_log_42608_020a644f,Room Admin,13-10-2018 23:16,45,Out
__export__.temp_log_42599_64dd44bb,Room Admin,13-10-2018 23:06,45,Out
__export__.temp_log_42597_9c7ee747,Room Admin,13-10-2018 23:04,45,Out
__export__.temp_log_42592_ba9685b8,Room Admin,13-10-2018 23:02,45,Out
__export__.temp_log_42589_cecfaee5,Room Admin,13-10-2018 23:00,45,Out
__export__.temp_log_42586_2c6c1143,Room Admin,13-10-2018 22:58,44,Out
__export__.temp_log_42583_a58e678e,Room Admin,13-10-2018 22:56,44,Out
__export__.temp_log_42581_80fb702b,Room Admin,13-10-2018 22:54,44,Out
__export__.temp_log_42579_abe68ac5,Room Admin,13-10-2018 22:52,44,Out
__export__.temp_log_42575_7d3f5881,Room Admin,13-10-2018 22:50,45,Out
__export__.temp_log_42572_58100215,Room Admin,13-10-2018 22:48,46,Out
__export__.temp_log_42567_68252e63,Room Admin,13-10-2018 22:46,45,Out
__export__.temp_log_42566_1c64dbe9,Room Admin,13-10-2018 22:46,35,In
__export__.temp_log_42564_becd9ea4,Room Admin,13-10-2018 22:44,46,Out
__export__.temp_log_42560_3ea7aa08,Room Admin,13-10-2018 22:42,45,Out
__export__.temp_log_42559_513a346e,Room Admin,13-10-2018 22:42,35,In
__export__.temp_log_42556_33247f32,Room Admin,13-10-2018 22:38,46,Out
__export__.temp_log_42555_6acf5892,Room Admin,13-10-2018 22:38,35,In
__export__.temp_log_42546_f59e1871,Room Admin,13-10-2018 22:24,46,Out
__export__.temp_log_42544_fb519f25,Room Admin,13-10-2018 22:22,46,Out
__export__.temp_log_42543_0b795626,Room Admin,13-10-2018 22:18,46,Out
__export__.temp_log_42542_04ef9035,Room Admin,13-10-2018 22:16,45,Out
__export__.temp_log_42539_b3edb3cb,Room Admin,13-10-2018 22:12,46,Out
__export__.temp_log_42535_edd5045e,Room Admin,13-10-2018 22:08,46,Out
__export__.temp_log_42533_9c4d9b7e,Room Admin,13-10-2018 22:06,45,Out
__export__.temp_log_42531_9152971e,Room Admin,13-10-2018 22:04,46,Out
__export__.temp_log_42530_f36ab7f4,Room Admin,13-10-2018 22:02,45,Out
__export__.temp_log_42528_d3604e57,Room Admin,13-10-2018 22:00,46,Out
__export__.temp_log_42526_e1b1b396,Room Admin,13-10-2018 21:56,45,Out
__export__.temp_log_42524_64a80de3,Room Admin,13-10-2018 21:54,45,Out
__export__.temp_log_42521_e274978b,Room Admin,13-10-2018 21:46,46,Out
__export__.temp_log_42519_3951d44b,Room Admin,13-10-2018 21:44,45,Out
__export__.temp_log_42517_3163a8eb,Room Admin,13-10-2018 21:42,46,Out
__export__.temp_log_42516_6700d6c6,Room Admin,13-10-2018 21:40,46,Out
__export__.temp_log_42515_babb5a64,Room Admin,13-10-2018 21:40,35,In
__export__.temp_log_42514_a953ff13,Room Admin,13-10-2018 21:36,35,In
