id,room_id/id,noted_date,temp,out/in
__export__.temp_log_79197_d939d639,Room Admin,22-10-2018 01:34,39,Out
__export__.temp_log_79195_16368512,Room Admin,22-10-2018 01:32,39,Out
__export__.temp_log_79192_d93ec32a,Room Admin,22-10-2018 01:30,40,Out
__export__.temp_log_79191_8734cbb8,Room Admin,22-10-2018 01:29,34,In
__export__.temp_log_79188_aa456d1f,Room Admin,22-10-2018 01:28,40,Out
__export__.temp_log_79187_231dc643,Room Admin,22-10-2018 01:27,34,In
__export__.temp_log_79183_1afe5060,Room Admin,22-10-2018 01:26,40,Out
__export__.temp_log_79180_9bb53195,Room Admin,22-10-2018 01:24,41,Out
__export__.temp_log_79178_19314c5b,Room Admin,22-10-2018 01:22,41,Out
__export__.temp_log_79177_f3481c19,Room Admin,22-10-2018 01:20,41,Out
__export__.temp_log_79176_73f329ac,Room Admin,22-10-2018 01:19,34,In
__export__.temp_log_79174_3d087fbd,Room Admin,22-10-2018 01:18,41,Out
__export__.temp_log_79173_1867b924,Room Admin,22-10-2018 01:17,34,In
__export__.temp_log_79171_0e6714fe,Room Admin,22-10-2018 01:16,40,Out
__export__.temp_log_79169_42dc8b74,Room Admin,22-10-2018 01:14,41,Out
__export__.temp_log_79166_53efe491,Room Admin,22-10-2018 01:12,41,Out
__export__.temp_log_79164_f00d83b5,Room Admin,22-10-2018 01:10,41,Out
__export__.temp_log_79163_514ceb5f,Room Admin,22-10-2018 01:09,34,In
__export__.temp_log_79161_2dd5e84d,Room Admin,22-10-2018 01:08,41,Out
__export__.temp_log_79157_8def8727,Room Admin,22-10-2018 01:06,41,Out
__export__.temp_log_79156_26bc719d,Room Admin,22-10-2018 01:04,40,Out
__export__.temp_log_79153_88a69979,Room Admin,22-10-2018 01:02,41,Out
__export__.temp_log_79147_b23058d3,Room Admin,22-10-2018 00:58,40,Out
__export__.temp_log_79146_fe15f74e,Room Admin,22-10-2018 00:57,34,In
__export__.temp_log_79143_160fba69,Room Admin,22-10-2018 00:54,41,Out
__export__.temp_log_79141_25618743,Room Admin,22-10-2018 00:52,40,Out
__export__.temp_log_79136_da02e273,Room Admin,22-10-2018 00:48,41,Out
__export__.temp_log_79134_1ed9dec7,Room Admin,22-10-2018 00:47,34,In
__export__.temp_log_79131_a4b862aa,Room Admin,22-10-2018 00:46,41,Out
__export__.temp_log_79130_2a71dc72,Room Admin,22-10-2018 00:45,34,In
__export__.temp_log_79128_e79093e3,Room Admin,22-10-2018 00:44,40,Out
__export__.temp_log_79126_1f24e534,Room Admin,22-10-2018 00:42,39,Out
__export__.temp_log_79124_60928f07,Room Admin,22-10-2018 00:40,39,Out
__export__.temp_log_79122_613fad58,Room Admin,22-10-2018 00:38,40,Out
__export__.temp_log_79119_2c2a6284,Room Admin,22-10-2018 00:35,34,In
__export__.temp_log_79116_01046024,Room Admin,22-10-2018 00:33,34,In
__export__.temp_log_79114_1242700b,Room Admin,22-10-2018 00:32,40,Out
__export__.temp_log_79111_6eff68d3,Room Admin,22-10-2018 00:30,40,Out
__export__.temp_log_79110_8d891c4d,Room Admin,22-10-2018 00:28,41,Out
__export__.temp_log_79108_3ac51ab2,Room Admin,22-10-2018 00:26,40,Out
__export__.temp_log_79105_4e55e27d,Room Admin,22-10-2018 00:24,39,Out
__export__.temp_log_79102_5485297f,Room Admin,22-10-2018 00:22,40,Out
__export__.temp_log_79098_64854a86,Room Admin,22-10-2018 00:20,39,Out
__export__.temp_log_79095_fd4aa67a,Room Admin,22-10-2018 00:18,40,Out
__export__.temp_log_79089_9e876c62,Room Admin,22-10-2018 00:14,40,Out
__export__.temp_log_79086_1fb49bca,Room Admin,22-10-2018 00:12,41,Out
__export__.temp_log_79084_7b831025,Room Admin,22-10-2018 00:10,40,Out
__export__.temp_log_79080_d687234a,Room Admin,22-10-2018 00:08,39,Out
__export__.temp_log_79077_75af9fff,Room Admin,22-10-2018 00:06,40,Out
__export__.temp_log_79074_2c9eb94a,Room Admin,22-10-2018 00:02,40,Out
__export__.temp_log_79072_8394140b,Room Admin,22-10-2018 00:00,40,Out
__export__.temp_log_79063_8ab7ea74,Room Admin,21-10-2018 23:54,41,Out
__export__.temp_log_79059_6a38b4fc,Room Admin,21-10-2018 23:52,41,Out
__export__.temp_log_79055_4d9cce52,Room Admin,21-10-2018 23:50,40,Out
__export__.temp_log_79053_60ad2e06,Room Admin,21-10-2018 23:48,41,Out
__export__.temp_log_79049_ba9e7bdf,Room Admin,21-10-2018 23:46,41,Out
__export__.temp_log_79045_a0362741,Room Admin,21-10-2018 23:42,41,Out
__export__.temp_log_79043_b6076f5f,Room Admin,21-10-2018 23:40,40,Out
__export__.temp_log_79040_b937da5a,Room Admin,21-10-2018 23:38,40,Out
__export__.temp_log_79039_477739c2,Room Admin,21-10-2018 23:36,39,Out
__export__.temp_log_79036_98255fc9,Room Admin,21-10-2018 23:34,38,Out
__export__.temp_log_79034_8e1fecf0,Room Admin,21-10-2018 23:32,38,Out
__export__.temp_log_79031_5c44ed65,Room Admin,21-10-2018 23:30,38,Out
__export__.temp_log_79027_0bf32345,Room Admin,21-10-2018 23:26,38,Out
__export__.temp_log_79024_2b01f7b8,Room Admin,21-10-2018 23:24,38,Out
__export__.temp_log_79022_5f222246,Room Admin,21-10-2018 23:22,38,Out
__export__.temp_log_79021_067d4f3c,Room Admin,21-10-2018 23:20,40,Out
__export__.temp_log_79018_7ee6044f,Room Admin,21-10-2018 23:18,39,Out
__export__.temp_log_79014_6a4a849e,Room Admin,21-10-2018 23:16,40,Out
__export__.temp_log_79012_aca45684,Room Admin,21-10-2018 23:14,41,Out
__export__.temp_log_79010_0125b23e,Room Admin,21-10-2018 23:12,41,Out
__export__.temp_log_79006_56ef798f,Room Admin,21-10-2018 23:10,41,Out
__export__.temp_log_79000_a52df83e,Room Admin,21-10-2018 23:04,41,Out
__export__.temp_log_78997_b7c8056e,Room Admin,21-10-2018 23:02,41,Out
__export__.temp_log_78994_15485177,Room Admin,21-10-2018 23:00,41,Out
__export__.temp_log_78991_a4b31d14,Room Admin,21-10-2018 22:58,41,Out
__export__.temp_log_78986_01162269,Room Admin,21-10-2018 22:54,40,Out
__export__.temp_log_78983_04bff3fc,Room Admin,21-10-2018 22:50,39,Out
__export__.temp_log_78981_6241c6e2,Room Admin,21-10-2018 22:48,40,Out
__export__.temp_log_78977_30f55add,Room Admin,21-10-2018 22:46,41,Out
__export__.temp_log_78969_b7023f38,Room Admin,21-10-2018 22:42,41,Out
__export__.temp_log_78965_fcbc17e1,Room Admin,21-10-2018 22:40,40,Out
__export__.temp_log_78962_8fdb87d6,Room Admin,21-10-2018 22:38,41,Out
__export__.temp_log_78960_37d89ddd,Room Admin,21-10-2018 22:36,41,Out
__export__.temp_log_78957_15d2436e,Room Admin,21-10-2018 22:34,40,Out
__export__.temp_log_78955_7d65b6f5,Room Admin,21-10-2018 22:32,40,Out
__export__.temp_log_78952_c9709856,Room Admin,21-10-2018 22:30,40,Out
__export__.temp_log_78949_0ead2b71,Room Admin,21-10-2018 22:28,40,Out
__export__.temp_log_78947_2fde8ac3,Room Admin,21-10-2018 22:26,39,Out
__export__.temp_log_78944_5d321a6d,Room Admin,21-10-2018 22:24,39,Out
__export__.temp_log_78941_a3cf8f81,Room Admin,21-10-2018 22:22,40,Out
__export__.temp_log_78939_ea36bfb9,Room Admin,21-10-2018 22:20,41,Out
__export__.temp_log_78936_18493480,Room Admin,21-10-2018 22:18,41,Out
__export__.temp_log_78929_652796a5,Room Admin,21-10-2018 22:14,41,Out
__export__.temp_log_78926_20b6ae40,Room Admin,21-10-2018 22:12,40,Out
__export__.temp_log_78921_a3ae06ef,Room Admin,21-10-2018 22:08,40,Out
__export__.temp_log_78916_9c0cbc3e,Room Admin,21-10-2018 22:00,39,Out
__export__.temp_log_78914_71935752,Room Admin,21-10-2018 21:58,39,Out
__export__.temp_log_78913_e014aa13,Room Admin,21-10-2018 21:56,38,Out
__export__.temp_log_78911_202aa207,Room Admin,21-10-2018 21:54,39,Out
__export__.temp_log_78909_bf0a17cd,Room Admin,21-10-2018 21:52,39,Out
__export__.temp_log_78906_241fef60,Room Admin,21-10-2018 21:46,40,Out
__export__.temp_log_78901_062951ae,Room Admin,21-10-2018 21:34,42,Out
__export__.temp_log_78899_2a0bfd6f,Room Admin,21-10-2018 21:32,41,Out
__export__.temp_log_78897_3dc967ef,Room Admin,21-10-2018 21:30,41,Out
__export__.temp_log_78893_1e6ebee9,Room Admin,21-10-2018 21:26,41,Out
__export__.temp_log_78890_02aa7591,Room Admin,21-10-2018 21:24,41,Out
__export__.temp_log_78888_ace0b1d2,Room Admin,21-10-2018 21:22,42,Out
__export__.temp_log_78885_406b9eb7,Room Admin,21-10-2018 21:20,42,Out
__export__.temp_log_78884_c2eddb74,Room Admin,21-10-2018 21:18,41,Out
__export__.temp_log_78880_03a5b31d,Room Admin,21-10-2018 21:16,40,Out
__export__.temp_log_78878_2a20ae83,Room Admin,21-10-2018 21:14,41,Out
__export__.temp_log_78873_2e995c29,Room Admin,21-10-2018 21:10,42,Out
__export__.temp_log_78871_dc3766ea,Room Admin,21-10-2018 21:08,42,Out
__export__.temp_log_78870_67dae74e,Room Admin,21-10-2018 21:06,41,Out
__export__.temp_log_78865_a3f730d8,Room Admin,21-10-2018 21:00,42,Out
__export__.temp_log_78863_95b69c17,Room Admin,21-10-2018 20:58,42,Out
__export__.temp_log_78860_802a58eb,Room Admin,21-10-2018 20:56,41,Out
__export__.temp_log_78857_844b9086,Room Admin,21-10-2018 20:52,42,Out
__export__.temp_log_78854_fb08a3bc,Room Admin,21-10-2018 20:48,41,Out
__export__.temp_log_78852_eb30eb15,Room Admin,21-10-2018 20:46,39,Out
__export__.temp_log_78851_4527a878,Room Admin,21-10-2018 20:44,38,Out
__export__.temp_log_78847_ca55928d,Room Admin,21-10-2018 20:40,39,Out
__export__.temp_log_78841_dfada44b,Room Admin,21-10-2018 20:34,39,Out
__export__.temp_log_78838_2dc658ce,Room Admin,21-10-2018 20:32,40,Out
__export__.temp_log_78833_0bd040c1,Room Admin,21-10-2018 20:26,39,Out
__export__.temp_log_78832_8517419d,Room Admin,21-10-2018 20:24,40,Out
__export__.temp_log_78829_b176074b,Room Admin,21-10-2018 20:22,39,Out
__export__.temp_log_78826_77ef8fe9,Room Admin,21-10-2018 20:20,39,Out
__export__.temp_log_78823_008bd7f0,Room Admin,21-10-2018 20:18,40,Out
__export__.temp_log_78821_788bcc54,Room Admin,21-10-2018 20:16,40,Out
__export__.temp_log_78812_42c71e84,Room Admin,21-10-2018 20:10,41,Out
__export__.temp_log_78806_f0ba9e06,Room Admin,21-10-2018 20:02,42,Out
__export__.temp_log_78802_ce2de10b,Room Admin,21-10-2018 19:58,41,Out
__export__.temp_log_78798_91e97dce,Room Admin,21-10-2018 19:56,41,Out
__export__.temp_log_78796_c0749fd6,Room Admin,21-10-2018 19:54,41,Out
__export__.temp_log_78794_93e88f3c,Room Admin,21-10-2018 19:52,40,Out
__export__.temp_log_78792_fd6ef623,Room Admin,21-10-2018 19:50,41,Out
__export__.temp_log_78791_6a03c28d,Room Admin,21-10-2018 19:46,39,Out
__export__.temp_log_78787_77dc8e95,Room Admin,21-10-2018 19:44,40,Out
__export__.temp_log_78786_8824d389,Room Admin,21-10-2018 19:40,42,Out
__export__.temp_log_78784_514cb27d,Room Admin,21-10-2018 19:36,43,Out
__export__.temp_log_78781_156016fb,Room Admin,21-10-2018 19:34,42,Out
__export__.temp_log_78778_f88e914d,Room Admin,21-10-2018 19:32,43,Out
__export__.temp_log_78774_7a983833,Room Admin,21-10-2018 19:28,42,Out
__export__.temp_log_78772_694dfc5a,Room Admin,21-10-2018 19:26,42,Out
__export__.temp_log_78769_4304cb99,Room Admin,21-10-2018 19:22,41,Out
__export__.temp_log_78768_307076ce,Room Admin,21-10-2018 19:20,40,Out
__export__.temp_log_78766_3622f2d9,Room Admin,21-10-2018 19:18,40,Out
__export__.temp_log_78762_261c08a7,Room Admin,21-10-2018 19:14,39,Out
__export__.temp_log_78760_05dc052a,Room Admin,21-10-2018 19:12,41,Out
__export__.temp_log_78759_5eb687e8,Room Admin,21-10-2018 19:08,42,Out
__export__.temp_log_78757_5c0a1484,Room Admin,21-10-2018 19:06,40,Out
__export__.temp_log_78754_08cab2de,Room Admin,21-10-2018 19:02,41,Out
__export__.temp_log_78753_4bf1877f,Room Admin,21-10-2018 18:58,43,Out
__export__.temp_log_78750_80fad388,Room Admin,21-10-2018 18:56,44,Out
__export__.temp_log_78744_f9ca3a44,Room Admin,21-10-2018 18:48,43,Out
__export__.temp_log_78743_6780569d,Room Admin,21-10-2018 18:46,42,Out
__export__.temp_log_78738_fa8bc0e3,Room Admin,21-10-2018 18:38,43,Out
__export__.temp_log_78737_6912a095,Room Admin,21-10-2018 18:36,44,Out
__export__.temp_log_78733_6e54c969,Room Admin,21-10-2018 18:26,43,Out
__export__.temp_log_78727_bb8fb2f6,Room Admin,21-10-2018 18:18,42,Out
__export__.temp_log_78725_d52c2be2,Room Admin,21-10-2018 18:16,41,Out
__export__.temp_log_78723_abc01039,Room Admin,21-10-2018 18:14,42,Out
__export__.temp_log_78712_9f2020fa,Room Admin,21-10-2018 18:02,41,Out
__export__.temp_log_78708_158b5eaf,Room Admin,21-10-2018 18:00,40,Out
__export__.temp_log_78701_272fc33c,Room Admin,21-10-2018 17:48,41,Out
__export__.temp_log_78691_032e8d48,Room Admin,21-10-2018 17:38,42,Out
__export__.temp_log_78686_a27bf102,Room Admin,21-10-2018 17:34,41,Out
__export__.temp_log_78681_b9250355,Room Admin,21-10-2018 17:32,42,Out
__export__.temp_log_78678_0d5eace7,Room Admin,21-10-2018 17:28,41,Out
__export__.temp_log_78675_e0ccac0b,Room Admin,21-10-2018 17:26,42,Out
__export__.temp_log_78673_31fb9491,Room Admin,21-10-2018 17:24,41,Out
__export__.temp_log_78669_83531422,Room Admin,21-10-2018 17:22,42,Out
__export__.temp_log_78659_de71ac2b,Room Admin,21-10-2018 17:16,43,Out
__export__.temp_log_78652_422bb679,Room Admin,21-10-2018 17:10,42,Out
__export__.temp_log_78648_467df79c,Room Admin,21-10-2018 17:08,41,Out
__export__.temp_log_78646_8b9e8e96,Room Admin,21-10-2018 17:06,42,Out
__export__.temp_log_78643_2e18541d,Room Admin,21-10-2018 17:04,41,Out
__export__.temp_log_78639_184c414c,Room Admin,21-10-2018 16:58,34,In
__export__.temp_log_78637_905efaf4,Room Admin,21-10-2018 16:56,34,In
__export__.temp_log_78635_b98a17e9,Room Admin,21-10-2018 16:54,42,Out
__export__.temp_log_78634_f6e5e472,Room Admin,21-10-2018 16:54,34,In
__export__.temp_log_78631_f184b79a,Room Admin,21-10-2018 16:52,34,In
__export__.temp_log_78624_d3989c05,Room Admin,21-10-2018 16:48,34,In
__export__.temp_log_78608_306ed912,Room Admin,21-10-2018 16:46,43,Out
__export__.temp_log_78605_640cdfe7,Room Admin,21-10-2018 16:44,44,Out
__export__.temp_log_78602_4eebaacc,Room Admin,21-10-2018 16:42,34,In
__export__.temp_log_78598_ef97f831,Room Admin,21-10-2018 16:40,34,In
__export__.temp_log_78597_82b71095,Room Admin,21-10-2018 16:38,45,Out
__export__.temp_log_78593_bfeaa6c1,Room Admin,21-10-2018 16:34,34,In
__export__.temp_log_78591_4e99b887,Room Admin,21-10-2018 16:32,44,Out
__export__.temp_log_78590_17816a19,Room Admin,21-10-2018 16:32,34,In
__export__.temp_log_78587_35c9583b,Room Admin,21-10-2018 16:26,34,In
__export__.temp_log_78586_8d964443,Room Admin,21-10-2018 16:22,34,In
__export__.temp_log_78585_1e431fe0,Room Admin,21-10-2018 16:20,34,In
__export__.temp_log_78583_1fe8d1db,Room Admin,21-10-2018 16:18,44,Out
__export__.temp_log_78581_5799aa2a,Room Admin,21-10-2018 16:16,45,Out
__export__.temp_log_78580_cdedeab7,Room Admin,21-10-2018 16:16,34,In
__export__.temp_log_78576_dc91ea75,Room Admin,21-10-2018 16:14,46,Out
__export__.temp_log_78575_6edbe756,Room Admin,21-10-2018 16:12,45,Out
__export__.temp_log_78571_0afdf1cd,Room Admin,21-10-2018 16:06,45,Out
__export__.temp_log_78570_a75546e4,Room Admin,21-10-2018 16:04,46,Out
__export__.temp_log_78567_02b3cd0f,Room Admin,21-10-2018 15:56,45,Out
__export__.temp_log_78565_65c5ce3e,Room Admin,21-10-2018 15:54,47,Out
__export__.temp_log_78550_2339dd48,Room Admin,21-10-2018 15:30,45,Out
__export__.temp_log_78548_df854a6f,Room Admin,21-10-2018 15:28,46,Out
__export__.temp_log_78546_d97db198,Room Admin,21-10-2018 15:26,45,Out
__export__.temp_log_78545_8f2684c6,Room Admin,21-10-2018 15:24,46,Out
__export__.temp_log_78542_7565596a,Room Admin,21-10-2018 15:18,45,Out
__export__.temp_log_78540_dd12281c,Room Admin,21-10-2018 15:16,46,Out
__export__.temp_log_78530_a7d76d54,Room Admin,21-10-2018 14:58,45,Out
__export__.temp_log_78525_d98d3e37,Room Admin,21-10-2018 14:56,46,Out
__export__.temp_log_78518_13298ab2,Room Admin,21-10-2018 14:50,45,Out
__export__.temp_log_78514_d5be9bca,Room Admin,21-10-2018 14:48,46,Out
__export__.temp_log_78510_476f3311,Room Admin,21-10-2018 14:44,45,Out
__export__.temp_log_78507_b43de59b,Room Admin,21-10-2018 14:42,46,Out
__export__.temp_log_78505_8dc6385e,Room Admin,21-10-2018 14:40,45,Out
__export__.temp_log_78500_cf5e98c4,Room Admin,21-10-2018 14:36,46,Out
__export__.temp_log_78496_27753d80,Room Admin,21-10-2018 14:34,47,Out
__export__.temp_log_78491_aca32455,Room Admin,21-10-2018 14:30,46,Out
__export__.temp_log_78490_808e2b24,Room Admin,21-10-2018 12:13,34,In
__export__.temp_log_78489_9075ba6f,Room Admin,21-10-2018 12:11,35,In
__export__.temp_log_78486_1a40a495,Room Admin,21-10-2018 12:09,34,In
__export__.temp_log_78483_6351c832,Room Admin,21-10-2018 12:07,34,In
__export__.temp_log_78475_409b52be,Room Admin,21-10-2018 11:59,34,In
__export__.temp_log_78473_db4a33f8,Room Admin,21-10-2018 11:57,35,In
__export__.temp_log_78470_ba7d4fe0,Room Admin,21-10-2018 11:47,34,In
__export__.temp_log_78467_f5353518,Room Admin,21-10-2018 11:45,35,In
__export__.temp_log_78458_ade48a09,Room Admin,21-10-2018 11:34,48,Out
__export__.temp_log_78453_33fd4f0c,Room Admin,21-10-2018 11:30,49,Out
__export__.temp_log_78447_95af7dc2,Room Admin,21-10-2018 11:20,48,Out
__export__.temp_log_78442_1b541304,Room Admin,21-10-2018 11:18,49,Out
__export__.temp_log_78429_5935f245,Room Admin,21-10-2018 11:00,48,Out
__export__.temp_log_78424_5006a0fd,Room Admin,21-10-2018 10:54,49,Out
__export__.temp_log_78423_28a8a548,Room Admin,21-10-2018 10:52,48,Out
__export__.temp_log_78421_3590c6c4,Room Admin,21-10-2018 10:50,47,Out
__export__.temp_log_78419_f3786809,Room Admin,21-10-2018 10:48,48,Out
__export__.temp_log_78417_8e9a395a,Room Admin,21-10-2018 10:46,47,Out
__export__.temp_log_78412_bfdcd7a1,Room Admin,21-10-2018 10:42,48,Out
__export__.temp_log_78411_79039b9b,Room Admin,21-10-2018 10:40,49,Out
__export__.temp_log_78410_06e4969e,Room Admin,21-10-2018 10:39,32,In
__export__.temp_log_78407_5938e9b7,Room Admin,21-10-2018 10:37,32,In
__export__.temp_log_78403_c4851233,Room Admin,21-10-2018 10:28,48,Out
__export__.temp_log_78399_b51e018a,Room Admin,21-10-2018 10:25,32,In
__export__.temp_log_78396_8963ecca,Room Admin,21-10-2018 10:19,34,In
__export__.temp_log_78394_8af633c3,Room Admin,21-10-2018 10:17,34,In
__export__.temp_log_78393_fb58261b,Room Admin,21-10-2018 10:15,34,In
__export__.temp_log_78391_cc928748,Room Admin,21-10-2018 10:13,34,In
__export__.temp_log_78388_36c9093a,Room Admin,21-10-2018 10:11,34,In
__export__.temp_log_78384_4daa5881,Room Admin,21-10-2018 10:08,48,Out
__export__.temp_log_78382_8810aca2,Room Admin,21-10-2018 10:07,34,In
__export__.temp_log_78380_e860fefc,Room Admin,21-10-2018 10:07,32,In
__export__.temp_log_78378_60a08e38,Room Admin,21-10-2018 10:05,34,In
__export__.temp_log_78377_3441801c,Room Admin,21-10-2018 10:05,32,In
__export__.temp_log_78376_661bfbad,Room Admin,21-10-2018 10:04,49,Out
__export__.temp_log_78373_acfccb92,Room Admin,21-10-2018 10:03,34,In
__export__.temp_log_78370_fd332259,Room Admin,21-10-2018 10:01,34,In
__export__.temp_log_78362_8337a9da,Room Admin,21-10-2018 09:54,48,Out
__export__.temp_log_78360_4fbba293,Room Admin,21-10-2018 09:53,32,In
__export__.temp_log_78358_b814fcb7,Room Admin,21-10-2018 09:51,32,In
__export__.temp_log_78354_80137666,Room Admin,21-10-2018 09:48,49,Out
__export__.temp_log_78344_322af08f,Room Admin,21-10-2018 09:39,32,In
__export__.temp_log_78342_6bc0e8bd,Room Admin,21-10-2018 09:37,32,In
__export__.temp_log_78341_5cf29254,Room Admin,21-10-2018 09:36,48,Out
__export__.temp_log_78336_7df4a1f2,Room Admin,21-10-2018 09:32,49,Out
__export__.temp_log_78327_55bf8da4,Room Admin,21-10-2018 09:21,32,In
__export__.temp_log_78324_2ffbea06,Room Admin,21-10-2018 09:19,34,In
__export__.temp_log_78325_abc18c7e,Room Admin,21-10-2018 09:19,33,In
__export__.temp_log_78322_57cb9d1a,Room Admin,21-10-2018 09:19,48,Out
__export__.temp_log_78321_bfd890e3,Room Admin,21-10-2018 09:17,35,In
__export__.temp_log_78317_99ee3155,Room Admin,21-10-2018 09:15,49,Out
__export__.temp_log_78307_25c03bb0,Room Admin,21-10-2018 09:03,32,In
__export__.temp_log_78304_9633433d,Room Admin,21-10-2018 09:01,32,In
