id,room_id/id,noted_date,temp,out/in
__export__.temp_log_68359_fc4e13c7,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_54430_89c626d3,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_54429_a4a86ca5,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_55636_dfb6d5f6,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_54428_60d3cee1,Room Admin,17-10-2018 14:37,39,Out
__export__.temp_log_54427_daf65f84,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_58370_7219dc40,Room Admin,17-10-2018 14:37,39,Out
__export__.temp_log_54426_c678b414,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_70497_60e0504a,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_54425_0d404151,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_66434_5fe8ff28,Room Admin,17-10-2018 14:37,40,Out
__export__.temp_log_54423_21687e08,Room Admin,17-10-2018 14:37,39,Out
__export__.temp_log_54424_c03a61e1,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_57655_7556f527,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_62900_83b7f15c,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_54422_7923048b,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_68480_bd9be67f,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_54421_8377a628,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_54420_44a1cb59,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_55607_693cac9e,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_54418_f7e3604a,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_56771_3d48c005,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_69461_47c80bf2,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_67537_96b11f0c,Room Admin,17-10-2018 14:36,39,Out
__export__.temp_log_55622_4b2c34dc,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_65344_068da26b,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_70263_1dd721f7,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_54415_f80c80bb,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_54414_2707bd91,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_70665_382e2f6c,Room Admin,17-10-2018 14:36,40,Out
__export__.temp_log_58050_74f85f82,Room Admin,17-10-2018 14:36,40,Out
