id,room_id/id,noted_date,temp,out/in
__export__.temp_log_164952_f5c3600e,Room Admin,27-11-2018 12:45,37,Out
__export__.temp_log_164944_e5f65079,Room Admin,27-11-2018 12:45,37,Out
__export__.temp_log_165107_52a6ca99,Room Admin,27-11-2018 12:44,25,In
__export__.temp_log_164941_27109317,Room Admin,27-11-2018 12:44,38,Out
__export__.temp_log_165067_b6bd64fa,Room Admin,27-11-2018 12:44,25,In
__export__.temp_log_165111_e876af06,Room Admin,27-11-2018 12:44,38,Out
__export__.temp_log_164936_d89fdba9,Room Admin,27-11-2018 12:41,37,Out
__export__.temp_log_164940_b8648ac9,Room Admin,27-11-2018 12:41,37,Out
__export__.temp_log_165054_a3e5f105,Room Admin,27-11-2018 12:40,37,Out
__export__.temp_log_164988_95495c1f,Room Admin,27-11-2018 12:40,37,Out
__export__.temp_log_164934_00ef9da0,Room Admin,27-11-2018 12:38,38,Out
__export__.temp_log_164935_d802f371,Room Admin,27-11-2018 12:38,38,Out
__export__.temp_log_164932_1f6c0b97,Room Admin,27-11-2018 12:36,38,Out
__export__.temp_log_164931_881c8eae,Room Admin,27-11-2018 12:36,38,Out
__export__.temp_log_164959_f9eb931c,Room Admin,27-11-2018 12:34,38,Out
__export__.temp_log_164929_861b7743,Room Admin,27-11-2018 12:34,38,Out
__export__.temp_log_165127_f3aa70a5,Room Admin,27-11-2018 12:30,39,Out
__export__.temp_log_165080_1f291443,Room Admin,27-11-2018 12:30,39,Out
__export__.temp_log_164925_165d7d02,Room Admin,27-11-2018 12:28,39,Out
__export__.temp_log_164926_bc9f0faa,Room Admin,27-11-2018 12:28,39,Out
__export__.temp_log_164921_f95697b3,Room Admin,27-11-2018 12:26,39,Out
__export__.temp_log_164922_28c7e031,Room Admin,27-11-2018 12:26,39,Out
__export__.temp_log_165131_9d48281e,Room Admin,27-11-2018 12:24,40,Out
__export__.temp_log_164916_6494ca07,Room Admin,27-11-2018 12:24,40,Out
__export__.temp_log_164912_342520ed,Room Admin,27-11-2018 12:20,39,Out
__export__.temp_log_165103_4923f41b,Room Admin,27-11-2018 12:20,39,Out
__export__.temp_log_164909_0f234d50,Room Admin,27-11-2018 12:18,39,Out
__export__.temp_log_164910_d8831f9e,Room Admin,27-11-2018 12:18,39,Out
__export__.temp_log_164902_88c6304f,Room Admin,27-11-2018 12:12,39,Out
__export__.temp_log_164901_b8915218,Room Admin,27-11-2018 12:08,39,Out
__export__.temp_log_164900_60f1fd91,Room Admin,27-11-2018 11:50,39,Out
__export__.temp_log_164899_d145eeb2,Room Admin,27-11-2018 11:42,39,Out
__export__.temp_log_164898_17ab72df,Room Admin,27-11-2018 11:40,38,Out
__export__.temp_log_164895_24101aaa,Room Admin,27-11-2018 11:10,40,Out
__export__.temp_log_164893_9e3fb6fe,Room Admin,27-11-2018 11:08,40,Out
__export__.temp_log_164891_4b51c4f6,Room Admin,27-11-2018 11:07,40,Out
__export__.temp_log_164890_947aa3f1,Room Admin,27-11-2018 11:06,40,Out
__export__.temp_log_164888_3b6c2a4d,Room Admin,27-11-2018 11:05,40,Out
__export__.temp_log_164887_c3e46472,Room Admin,27-11-2018 11:05,40,Out
__export__.temp_log_164885_e8bde95b,Room Admin,27-11-2018 11:04,40,Out
__export__.temp_log_164884_66d3ba88,Room Admin,27-11-2018 11:02,40,Out
__export__.temp_log_164882_104c08bd,Room Admin,27-11-2018 11:01,40,Out
__export__.temp_log_164881_c42be342,Room Admin,27-11-2018 11:01,40,Out
__export__.temp_log_164880_9b3fba70,Room Admin,27-11-2018 11:00,40,Out
__export__.temp_log_164879_14cc738b,Room Admin,27-11-2018 11:00,40,Out
__export__.temp_log_164878_05748e09,Room Admin,27-11-2018 10:59,40,Out
__export__.temp_log_164889_e10a10dc,Room Admin,27-11-2018 10:59,40,Out
__export__.temp_log_164876_e247823f,Room Admin,27-11-2018 10:59,40,Out
__export__.temp_log_164877_e863cdd4,Room Admin,27-11-2018 10:59,40,Out
__export__.temp_log_164875_38493c7b,Room Admin,27-11-2018 10:59,41,Out
__export__.temp_log_164873_6e164345,Room Admin,27-11-2018 10:57,41,Out
__export__.temp_log_164872_88d0af16,Room Admin,27-11-2018 10:57,41,Out
__export__.temp_log_164868_cf9f1f3b,Room Admin,27-11-2018 10:54,41,Out
__export__.temp_log_164862_8ef0469d,Room Admin,27-11-2018 10:41,40,Out
__export__.temp_log_164861_ff2c0750,Room Admin,27-11-2018 10:38,39,Out
__export__.temp_log_164859_00eacde1,Room Admin,27-11-2018 10:37,40,Out
__export__.temp_log_164855_12af4fac,Room Admin,27-11-2018 10:36,40,Out
__export__.temp_log_164854_0bc06b31,Room Admin,27-11-2018 10:34,41,Out
__export__.temp_log_164856_9e721f04,Room Admin,27-11-2018 10:34,41,Out
__export__.temp_log_164851_cfe316ae,Room Admin,27-11-2018 10:32,41,Out
__export__.temp_log_164849_68f83b0b,Room Admin,27-11-2018 10:31,41,Out
__export__.temp_log_164850_10ccd422,Room Admin,27-11-2018 10:31,42,Out
__export__.temp_log_164842_949a490e,Room Admin,27-11-2018 10:25,42,Out
__export__.temp_log_164838_7a92c46c,Room Admin,27-11-2018 10:21,43,Out
__export__.temp_log_164836_8605ee77,Room Admin,27-11-2018 10:17,42,Out
__export__.temp_log_164828_7a99549b,Room Admin,27-11-2018 10:05,43,Out
