id,room_id/id,noted_date,temp,out/in
__export__.temp_log_103430_de60cc07,Room Admin,06-09-2018 10:15,27,In
__export__.temp_log_87769_912cbcfa,Room Admin,06-09-2018 10:15,27,In
__export__.temp_log_126267_b36169c6,Room Admin,06-09-2018 10:15,115000,Out
__export__.temp_log_132084_a347ea10,Room Admin,06-09-2018 10:15,29,Out
__export__.temp_log_92012_26e1a8fd,Room Admin,06-09-2018 10:14,28,Out
__export__.temp_log_94447_941cb56f,Room Admin,06-09-2018 10:14,27,Out
__export__.temp_log_123013_5aa8016e,Room Admin,06-09-2018 10:14,28,Out
__export__.temp_log_106757_9b7d2728,Room Admin,06-09-2018 10:14,28,Out
__export__.temp_log_103003_d51c7818,Room Admin,06-09-2018 10:13,27,In
__export__.temp_log_130315_ffd44ebf,Room Admin,06-09-2018 10:13,27,In
__export__.temp_log_112854_a6df6bb3,Room Admin,06-09-2018 10:13,27,In
__export__.temp_log_118652_25413c4c,Room Admin,06-09-2018 10:13,27,In
__export__.temp_log_112759_71929c1a,Room Admin,06-09-2018 10:13,27,In
__export__.temp_log_98732_b2e1d707,Room Admin,06-09-2018 10:12,27,In
__export__.temp_log_103880_fd116d69,Room Admin,06-09-2018 10:12,27,In
__export__.temp_log_122720_aa87ac28,Room Admin,06-09-2018 10:12,27,In
__export__.temp_log_153210_d450fa68,Room Admin,06-09-2018 10:12,28,Out
__export__.temp_log_123602_66c2f120,Room Admin,06-09-2018 10:11,28,Out
__export__.temp_log_110565_7b82a8e2,Room Admin,06-09-2018 10:11,28,Out
__export__.temp_log_153275_7b2029c6,Room Admin,06-09-2018 10:11,28,Out
__export__.temp_log_122598_747cef2f,Room Admin,06-09-2018 10:11,28,Out
__export__.temp_log_139801_32ea0627,Room Admin,06-09-2018 10:11,28,Out
__export__.temp_log_119007_31372c98,Room Admin,06-09-2018 10:10,27,In
__export__.temp_log_125687_3c732964,Room Admin,06-09-2018 10:09,28,Out
__export__.temp_log_117393_3a25c8e9,Room Admin,06-09-2018 10:09,30,Out
__export__.temp_log_99410_1c83d119,Room Admin,06-09-2018 10:09,27,In
__export__.temp_log_147950_f4291401,Room Admin,06-09-2018 10:08,27,In
__export__.temp_log_121049_6d671636,Room Admin,06-09-2018 10:08,28,Out
__export__.temp_log_92158_7dd95095,Room Admin,06-09-2018 10:08,31,Out
__export__.temp_log_128101_742aa251,Room Admin,06-09-2018 10:08,26,In
__export__.temp_log_137892_b924d15f,Room Admin,06-09-2018 10:08,27,In
__export__.temp_log_102075_bc0e3539,Room Admin,06-09-2018 10:08,28,Out
__export__.temp_log_147404_e5273f89,Room Admin,06-09-2018 10:08,29,Out
__export__.temp_log_125647_c94b4999,Room Admin,06-09-2018 10:08,27,In
__export__.temp_log_107016_bf9fdb4f,Room Admin,06-09-2018 10:08,28,In
__export__.temp_log_129495_cbf7e9ed,Room Admin,06-09-2018 10:07,27,In
__export__.temp_log_154150_e88f4640,Room Admin,06-09-2018 10:07,27,In
__export__.temp_log_128431_e2fe28b2,Room Admin,06-09-2018 10:06,28,Out
__export__.temp_log_120816_45f877d7,Room Admin,06-09-2018 10:06,27,In
__export__.temp_log_109312_2b683f2d,Room Admin,06-09-2018 10:06,28,In
__export__.temp_log_134537_45941617,Room Admin,06-09-2018 10:06,28,Out
__export__.temp_log_86054_fd2dac60,Room Admin,06-09-2018 10:06,28,Out
__export__.temp_log_153463_45f06cba,Room Admin,06-09-2018 10:06,27,In
__export__.temp_log_150170_424f5215,Room Admin,06-09-2018 10:06,27,In
__export__.temp_log_141555_18e5e65f,Room Admin,06-09-2018 10:06,27,In
__export__.temp_log_112496_b77bc2b0,Room Admin,06-09-2018 10:06,28,Out
__export__.temp_log_133692_06a923a1,Room Admin,06-09-2018 10:06,27,In
__export__.temp_log_113742_a872fbdd,Room Admin,06-09-2018 10:06,29,Out
__export__.temp_log_103251_d18686d4,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_110512_0029c9e8,Room Admin,06-09-2018 10:05,28,In
__export__.temp_log_106391_2495d212,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_149797_1904f81f,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_140408_465c6f39,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_122743_e4efb35e,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_120720_b7a557ce,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_126149_38e0655c,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_122654_9ec35b89,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_112158_cd33d6ff,Room Admin,06-09-2018 10:05,28,Out
__export__.temp_log_117369_8123b476,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_142282_95962fda,Room Admin,06-09-2018 10:05,29,Out
__export__.temp_log_144235_297666a1,Room Admin,06-09-2018 10:05,27,In
__export__.temp_log_109861_a4eca485,Room Admin,06-09-2018 10:05,28,Out
__export__.temp_log_120935_280cf6b5,Room Admin,06-09-2018 10:05,29,Out
