id,room_id/id,noted_date,temp,out/in
__export__.temp_log_114167_0f1f89e5,Room Admin,12-09-2018 05:29,32,In
__export__.temp_log_86371_f4bbbcf1,Room Admin,12-09-2018 05:27,31,Out
__export__.temp_log_117588_253db56a,Room Admin,12-09-2018 05:27,32,Out
__export__.temp_log_151223_f6f94c3d,Room Admin,12-09-2018 05:27,32,In
__export__.temp_log_120214_fbc8991a,Room Admin,12-09-2018 05:27,31,Out
__export__.temp_log_114011_f7af6c23,Room Admin,12-09-2018 05:27,31,Out
__export__.temp_log_121722_f420bfe5,Room Admin,12-09-2018 05:27,32,Out
__export__.temp_log_90226_75a34b9e,Room Admin,12-09-2018 05:27,32,In
__export__.temp_log_140740_e439adaa,Room Admin,12-09-2018 05:27,31,In
__export__.temp_log_110228_b704973d,Room Admin,12-09-2018 05:27,32,In
__export__.temp_log_121869_c165a6e0,Room Admin,12-09-2018 05:27,31,In
__export__.temp_log_109946_45945360,Room Admin,12-09-2018 05:26,32,In
__export__.temp_log_145029_4c047ed7,Room Admin,12-09-2018 05:26,31,In
__export__.temp_log_112852_2cbf1bc1,Room Admin,12-09-2018 05:26,32,In
__export__.temp_log_99442_15bb5e28,Room Admin,12-09-2018 05:26,32,In
__export__.temp_log_132123_34b8f29a,Room Admin,12-09-2018 05:26,32,In
__export__.temp_log_135812_2f4e81fc,Room Admin,12-09-2018 05:26,32,In
__export__.temp_log_117221_15e6f9bb,Room Admin,12-09-2018 05:26,31,Out
__export__.temp_log_144326_13ff0ea5,Room Admin,12-09-2018 05:25,30,Out
__export__.temp_log_122042_f0c19323,Room Admin,12-09-2018 05:25,31,Out
__export__.temp_log_133986_6a003f42,Room Admin,12-09-2018 05:25,32,Out
__export__.temp_log_129048_3f5548ea,Room Admin,12-09-2018 05:25,32,In
__export__.temp_log_92401_fcaa54a3,Room Admin,12-09-2018 05:25,32,In
__export__.temp_log_90990_1621cc20,Room Admin,12-09-2018 05:24,31,Out
__export__.temp_log_101909_192025d1,Room Admin,12-09-2018 05:24,32,Out
